Fiscal Season,SeasonDesc,Fiscal Year,Fiscal Week,Day,Dayofweek,Class,ClassDesc,Location,Locdesc,SalesU,SalesD
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,785,DAY/CASUAL,2061,TIMES SQUARE,39,"1,453"
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,787,SWEATER DRESSES,2061,TIMES SQUARE,-1,-30
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,792,PARTY/GOING OUT,2061,TIMES SQUARE,25,"1,535"
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,807,TANKS,2061,TIMES SQUARE,13,183
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,809,LS TEES,2061,TIMES SQUARE,2,50
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,821,DAY/CASUAL,2061,TIMES SQUARE,5,195
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,826,PULLOVERS,2061,TIMES SQUARE,11,443
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,837,TUNICS,2061,TIMES SQUARE,13,259
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,841,COVER-UPS,2061,TIMES SQUARE,13,479
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,862,SS BLOUSES,2061,TIMES SQUARE,26,800
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,863,BARE,2061,TIMES SQUARE,23,768
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,864,SS SHIRTS,2061,TIMES SQUARE,3,162
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,865,LS BLOUSES,2061,TIMES SQUARE,14,577
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,870,TANKS,2061,TIMES SQUARE,8,173
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,874,SLEEVELESS SHIRTS,2061,TIMES SQUARE,6,191
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,1,37
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,881,COTTON/COTTON BLEND,2061,TIMES SQUARE,1,90
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,892,NYLON,2061,TIMES SQUARE,2,144
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,894,WOOL,2061,TIMES SQUARE,9,713
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,908,CROPS,2061,TIMES SQUARE,0,-15
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,919,BOOT,2061,TIMES SQUARE,2,109
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,924,CROPS,2061,TIMES SQUARE,2,100
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,939,BLAZERS,2061,TIMES SQUARE,1,48
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,946,SS TEES,2061,TIMES SQUARE,16,356
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,961,LS TEES,2061,TIMES SQUARE,19,295
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,964,COVER-UPS,2061,TIMES SQUARE,4,95
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,970,LS SHIRTS,2061,TIMES SQUARE,35,"1,421"
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,972,LS SHIRTS,2061,TIMES SQUARE,6,311
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,976,BARE,2061,TIMES SQUARE,4,139
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,978,LS BLOUSES,2061,TIMES SQUARE,6,228
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,987,FLAT SANDALS,2061,TIMES SQUARE,4,123
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,989,COLOR,2061,TIMES SQUARE,4,21
20161,Spring 2016,2016,2/27/2016,2/27/2016,Saturday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,6,183
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,10,SUNGLASSES,2061,TIMES SQUARE,3,77
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,26,NECKLACES,2061,TIMES SQUARE,8,233
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,27,SUNGLASSES,2061,TIMES SQUARE,4,120
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,28,LS SOLID CASUAL SHIRTS,2061,TIMES SQUARE,3,143
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,30,LS SOLID DRESS SHIRTS,2061,TIMES SQUARE,20,878
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,31,HEELS,2061,TIMES SQUARE,7,254
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,42,WEDGES,2061,TIMES SQUARE,4,250
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,50,BRACELETS,2061,TIMES SQUARE,7,98
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,76,EARRINGS,2061,TIMES SQUARE,12,172
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,84,RINGS,2061,TIMES SQUARE,4,65
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,89,LARGE,2061,TIMES SQUARE,1,70
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,91,RELAXED,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,92,FLATS,2061,TIMES SQUARE,2,70
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,95,MEDIUM,2061,TIMES SQUARE,2,90
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,99,SMALL,2061,TIMES SQUARE,7,144
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,102,BELTS,2061,TIMES SQUARE,4,120
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,103,SCARVES,2061,TIMES SQUARE,5,110
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,117,SOCKS,2061,TIMES SQUARE,3,28
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,118,HATS,2061,TIMES SQUARE,2,92
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,119,TIGHTS,2061,TIMES SQUARE,2,40
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,169,SS PATTERN SHIRTS,2061,TIMES SQUARE,9,481
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,170,SS SOLID SHIRTS,2061,TIMES SQUARE,3,150
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,8,437
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,178,MOCK NECKS,2061,TIMES SQUARE,2,105
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,180,CARDIGANS,2061,TIMES SQUARE,0,28
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,211,CROPS,2061,TIMES SQUARE,8,176
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,275,CLASSIC,2061,TIMES SQUARE,1,80
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,281,SS TEES,2061,TIMES SQUARE,32,755
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,284,SLIM,2061,TIMES SQUARE,16,810
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,300,KNIT,2061,TIMES SQUARE,3,126
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,301,WOVEN,2061,TIMES SQUARE,5,228
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,304,TREND,2061,TIMES SQUARE,1,49
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,307,SLIM,2061,TIMES SQUARE,6,296
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,308,CHINO,2061,TIMES SQUARE,5,276
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,2,298
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,327,COTTON BLEND PANTS,2061,TIMES SQUARE,3,218
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,332,SKINNY,2061,TIMES SQUARE,6,482
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,353,FLAT FRONT,2061,TIMES SQUARE,5,290
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,375,TANKS,2061,TIMES SQUARE,19,320
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,398,NOVELTY NECKS,2061,TIMES SQUARE,2,112
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,403,CLASSIC,2061,TIMES SQUARE,0,0
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,410,WOOL,2061,TIMES SQUARE,2,156
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,423,BOTTOMS,2061,TIMES SQUARE,4,70
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,4,746
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,437,COTTON BLEND JACKETS,2061,TIMES SQUARE,1,-11
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,453,FOOTWEAR,2061,TIMES SQUARE,5,324
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,454,BELTS,2061,TIMES SQUARE,5,175
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,456,MENS FRAGRANCE,2061,TIMES SQUARE,9,396
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,458,TIES,2061,TIMES SQUARE,6,190
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,460,SOCKS,2061,TIMES SQUARE,19,121
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,476,EXTRA SLIM,2061,TIMES SQUARE,2,80
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,477,SS TEES,2061,TIMES SQUARE,40,988
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,480,LS TEES,2061,TIMES SQUARE,1,19
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,504,POLOS,2061,TIMES SQUARE,47,"1,323"
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,505,TOPS,2061,TIMES SQUARE,10,185
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,532,FLEECE,2061,TIMES SQUARE,7,459
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,554,COVER-UPS,2061,TIMES SQUARE,1,67
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,555,BRAS,2061,TIMES SQUARE,4,88
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,573,LS TEES,2061,TIMES SQUARE,9,341
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,584,V NECKS,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,587,DENIM,2061,TIMES SQUARE,6,261
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,603,LS PATTERN DRESS SHIRTS,2061,TIMES SQUARE,37,"1,489"
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,628,TANKS,2061,TIMES SQUARE,15,474
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,634,SS TEES,2061,TIMES SQUARE,14,359
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,637,CAMIS,2061,TIMES SQUARE,4,108
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,641,CAMIS,2061,TIMES SQUARE,11,204
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,643,111 SWEATSHIRTS,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,644,111 BRALETTES,2061,TIMES SQUARE,3,49
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,647,SS TEES,2061,TIMES SQUARE,9,253
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,663,FASHION SUITING,2061,TIMES SQUARE,3,112
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,666,LS TEES,2061,TIMES SQUARE,2,105
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,673,CROPS,2061,TIMES SQUARE,3,115
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,674,CORE SUITING,2061,TIMES SQUARE,2,236
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,677,DRESSY SEPARATES,2061,TIMES SQUARE,5,403
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,695,CASUAL SEPARATES,2061,TIMES SQUARE,3,234
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,697,LEGGING,2061,TIMES SQUARE,10,356
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,700,BARELY BOOT,2061,TIMES SQUARE,5,275
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,716,ANKLES,2061,TIMES SQUARE,2,36
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,719,LEGGING,2061,TIMES SQUARE,34,"1,827"
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,720,SKINNY,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,724,BARELY BOOT,2061,TIMES SQUARE,5,180
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,739,LONG,2061,TIMES SQUARE,4,222
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,743,WIDE LEG,2061,TIMES SQUARE,1,51
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,744,FLARE,2061,TIMES SQUARE,2,97
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,745,ANKLES,2061,TIMES SQUARE,12,594
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,748,STRAIGHT,2061,TIMES SQUARE,2,100
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,765,PARTY/GOING OUT,2061,TIMES SQUARE,3,140
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,766,WEAR TO WORK,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,773,DAY/OCCASION,2061,TIMES SQUARE,4,161
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,780,WEAR TO WORK,2061,TIMES SQUARE,1,70
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,782,DAY/OCCASION,2061,TIMES SQUARE,16,794
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,785,DAY/CASUAL,2061,TIMES SQUARE,35,"1,450"
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,787,SWEATER DRESSES,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,792,PARTY/GOING OUT,2061,TIMES SQUARE,11,739
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,807,TANKS,2061,TIMES SQUARE,8,125
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,809,LS TEES,2061,TIMES SQUARE,1,25
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,821,DAY/CASUAL,2061,TIMES SQUARE,4,198
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,826,PULLOVERS,2061,TIMES SQUARE,7,209
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,837,TUNICS,2061,TIMES SQUARE,6,155
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,841,COVER-UPS,2061,TIMES SQUARE,10,339
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,862,SS BLOUSES,2061,TIMES SQUARE,26,765
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,863,BARE,2061,TIMES SQUARE,23,692
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,864,SS SHIRTS,2061,TIMES SQUARE,2,75
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,865,LS BLOUSES,2061,TIMES SQUARE,11,583
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,870,TANKS,2061,TIMES SQUARE,4,105
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,873,SS SHIRTS,2061,TIMES SQUARE,3,67
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,874,SLEEVELESS SHIRTS,2061,TIMES SQUARE,8,238
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,3,248
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,894,WOOL,2061,TIMES SQUARE,3,223
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,908,CROPS,2061,TIMES SQUARE,5,377
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,924,CROPS,2061,TIMES SQUARE,1,39
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,939,BLAZERS,2061,TIMES SQUARE,3,539
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,946,SS TEES,2061,TIMES SQUARE,20,399
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,961,LS TEES,2061,TIMES SQUARE,11,157
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,964,COVER-UPS,2061,TIMES SQUARE,0,-5
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,970,LS SHIRTS,2061,TIMES SQUARE,33,"1,113"
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,972,LS SHIRTS,2061,TIMES SQUARE,10,524
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,976,BARE,2061,TIMES SQUARE,2,70
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,978,LS BLOUSES,2061,TIMES SQUARE,9,320
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,987,FLAT SANDALS,2061,TIMES SQUARE,4,107
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,989,COLOR,2061,TIMES SQUARE,7,45
20161,Spring 2016,2016,3/5/2016,2/28/2016,Sunday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,4,46
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,10,SUNGLASSES,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,18,HATS,2061,TIMES SQUARE,3,89
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,26,NECKLACES,2061,TIMES SQUARE,16,315
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,27,SUNGLASSES,2061,TIMES SQUARE,5,139
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,28,LS SOLID CASUAL SHIRTS,2061,TIMES SQUARE,3,170
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,30,LS SOLID DRESS SHIRTS,2061,TIMES SQUARE,12,530
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,31,HEELS,2061,TIMES SQUARE,3,152
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,41,BOOTS,2061,TIMES SQUARE,1,24
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,42,WEDGES,2061,TIMES SQUARE,3,170
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,50,BRACELETS,2061,TIMES SQUARE,10,169
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,76,EARRINGS,2061,TIMES SQUARE,14,201
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,84,RINGS,2061,TIMES SQUARE,1,11
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,89,LARGE,2061,TIMES SQUARE,2,120
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,92,FLATS,2061,TIMES SQUARE,5,142
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,95,MEDIUM,2061,TIMES SQUARE,3,120
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,99,SMALL,2061,TIMES SQUARE,2,45
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,102,BELTS,2061,TIMES SQUARE,1,25
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,103,SCARVES,2061,TIMES SQUARE,3,118
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,117,SOCKS,2061,TIMES SQUARE,2,25
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,119,TIGHTS,2061,TIMES SQUARE,5,74
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,169,SS PATTERN SHIRTS,2061,TIMES SQUARE,-1,-60
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,3,128
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,177,CREW NECKS,2061,TIMES SQUARE,1,24
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,178,MOCK NECKS,2061,TIMES SQUARE,2,73
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,211,CROPS,2061,TIMES SQUARE,2,78
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,275,CLASSIC,2061,TIMES SQUARE,0,0
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,281,SS TEES,2061,TIMES SQUARE,9,209
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,284,SLIM,2061,TIMES SQUARE,3,253
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,300,KNIT,2061,TIMES SQUARE,1,35
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,301,WOVEN,2061,TIMES SQUARE,5,275
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,304,TREND,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,307,SLIM,2061,TIMES SQUARE,5,279
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,308,CHINO,2061,TIMES SQUARE,11,481
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,2,116
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,327,COTTON BLEND PANTS,2061,TIMES SQUARE,-1,-60
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,332,SKINNY,2061,TIMES SQUARE,3,216
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,353,FLAT FRONT,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,375,TANKS,2061,TIMES SQUARE,7,127
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,398,NOVELTY NECKS,2061,TIMES SQUARE,2,112
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,403,CLASSIC,2061,TIMES SQUARE,2,100
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,410,WOOL,2061,TIMES SQUARE,2,180
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,423,BOTTOMS,2061,TIMES SQUARE,2,30
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,4,59
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,437,COTTON BLEND JACKETS,2061,TIMES SQUARE,1,198
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,453,FOOTWEAR,2061,TIMES SQUARE,1,128
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,454,BELTS,2061,TIMES SQUARE,9,294
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,456,MENS FRAGRANCE,2061,TIMES SQUARE,1,15
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,458,TIES,2061,TIMES SQUARE,4,157
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,460,SOCKS,2061,TIMES SQUARE,16,119
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,474,M WATCHES,2061,TIMES SQUARE,1,198
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,476,EXTRA SLIM,2061,TIMES SQUARE,5,315
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,477,SS TEES,2061,TIMES SQUARE,8,195
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,504,POLOS,2061,TIMES SQUARE,10,389
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,505,TOPS,2061,TIMES SQUARE,5,95
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,532,FLEECE,2061,TIMES SQUARE,2,120
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,555,BRAS,2061,TIMES SQUARE,0,23
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,573,LS TEES,2061,TIMES SQUARE,8,144
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,584,V NECKS,2061,TIMES SQUARE,4,96
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,587,DENIM,2061,TIMES SQUARE,3,136
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,600,COLDWEAR,2061,TIMES SQUARE,-1,-10
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,603,LS PATTERN DRESS SHIRTS,2061,TIMES SQUARE,11,478
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,628,TANKS,2061,TIMES SQUARE,11,313
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,634,SS TEES,2061,TIMES SQUARE,16,363
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,637,CAMIS,2061,TIMES SQUARE,6,171
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,641,CAMIS,2061,TIMES SQUARE,12,241
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,643,111 SWEATSHIRTS,2061,TIMES SQUARE,1,19
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,644,111 BRALETTES,2061,TIMES SQUARE,-1,-17
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,647,SS TEES,2061,TIMES SQUARE,7,188
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,650,111 BODYSUITS,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,663,FASHION SUITING,2061,TIMES SQUARE,1,42
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,666,LS TEES,2061,TIMES SQUARE,1,47
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,673,CROPS,2061,TIMES SQUARE,-1,-60
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,677,DRESSY SEPARATES,2061,TIMES SQUARE,1,58
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,681,TOPS,2061,TIMES SQUARE,1,35
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,695,CASUAL SEPARATES,2061,TIMES SQUARE,1,80
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,697,LEGGING,2061,TIMES SQUARE,14,445
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,698,FLARE,2061,TIMES SQUARE,-1,-40
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,700,BARELY BOOT,2061,TIMES SQUARE,0,0
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,702,WIDE LEG,2061,TIMES SQUARE,-1,-70
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,715,FLARE,2061,TIMES SQUARE,2,89
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,716,ANKLES,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,3/5/2016,2/29/2016,Monday,719,LEGGING,2061,TIMES SQUARE,5,329
